feature_one,feature_two,label
-1.42031563421918,0.769333564255156,0
1.04810848945044,1.01955763989723,0
-2.94914188322422,-0.154413177023132,0
-1.60111027906539,-0.156222630779071,0
0.865391758347376,1.62945841302397,0
-0.106617769059748,1.63885322632808,0
0.755028688094476,1.52890907194303,0
-1.16305787370356,0.789618876953017,0
-1.60920356996366,0.584593956081677,0
0.836487075425407,1.24606439778829,0
-0.100880131851912,1.15136628130576,0
-0.0990205394690127,1.47819084060175,0
1.06864252213646,1.17226602915269,0
1.07405688358224,1.10803232886975,0
-0.498679245853074,1.49891578381866,0
0.177554456223273,1.53857454954067,0
1.7418684583677,2.26797233817255,0
-0.00740089142532263,0.67962271422274,0
-4.38967268784034,-0.674912887549015,0
-3.74686001028892,0.40513616317743,0
-1.09454870876768,0.568432831777016,0
-3.5116248216819,-0.900550328275635,0
-2.92135263888223,-0.238372872557333,0
-1.14942963420883,0.92370353830986,0
-2.31012291794776,0.907562525840094,0
-0.242384588396667,1.29319240574631,0
-0.409701010936785,1.36904336320414,0
-2.50356262712269,0.501505115146646,0
-0.178537036895734,0.199638285589807,0
1.43228476497349,1.93218389887268,0
-1.6589866863636,0.993608317551607,0
-0.330221386495185,1.38437615845281,0
-1.71720512517597,0.905171043801688,0
-1.40751758365462,0.492975867398384,0
1.99688120966622,1.41356422846738,0
-1.83252939294467,0.483576294105999,0
-1.556936875671,0.422532116684939,0
-1.57291641372572,0.768882725373129,0
-1.37969558854276,1.23462791694826,0
-2.3184072579332,-0.0726738441275463,0
0.482971497813023,1.07813064710151,0
-0.371443680809515,0.770870421029194,0
2.01057947683257,1.71135999764065,0
-2.0959596495553,0.532694746086914,0
1.80660189094822,1.55026085621254,0
2.79301884203853,2.26951774078239,0
-0.0440265569924436,1.14699545571672,0
-0.879602753890889,0.576547833393336,0
-0.555175095228808,1.15257368197092,0
1.20527703522808,1.37828604484172,0
-0.600878045964236,0.765820136268177,0
-0.439065057151926,0.902249530669772,0
-1.3811663915644,1.09405669415244,0
-1.78288822873675,0.336390047881747,0
4.0399711080399,2.47177054598575,0
-2.31900949287975,0.77965301678227,0
1.18310252658085,1.35982436832492,0
-0.845468566068494,0.246537146155159,0
-0.476499811616582,1.06727982510556,0
-1.11301592612616,0.709464129893147,0
-0.40984054781931,0.692784792113395,0
-2.88559212887064,-0.276912852069368,0
2.07651381313496,1.99216739356005,0
-1.37531525609629,1.14371287322593,0
1.64021477347862,1.61715772591611,0
1.10535329611844,1.88731665333382,0
1.14340499700794,1.34159550548414,0
-0.184976634904109,1.29725079560277,0
-0.314638579595651,0.821755423022787,0
1.62940304961773,1.50036435889679,0
-1.28554423883383,0.514278146695251,0
0.222385839396827,1.15165894836967,0
1.76962790553768,1.71667135134409,0
0.725957851590468,0.743787735171486,0
0.729600305689873,1.48669701309246,0
0.0388121586513525,0.837268811131594,0
-6.71068262171978,-0.88654460483459,0
2.85162779937753,1.70135517178883,0
-1.4704800389089,0.434894227794442,0
2.82562207296046,2.43730529114455,0
-2.25384119800238,-0.151425332742585,0
-4.02832642723377,0.0053509076549727,0
0.333267491837999,0.707862799949466,0
-0.789776801830386,1.29209175461656,0
-2.72948137589072,0.405532409125489,0
-1.59137393027375,0.124470116269744,0
1.54222677082601,1.81018660158169,0
0.972648972645784,1.18431426336274,0
-0.744828904553444,0.546231082525096,0
0.674238898833701,0.456084735513388,0
-1.7224961461249,-0.0270861061680879,0
-1.94191684052998,0.309128427856472,0
1.12381722180754,1.50722905593557,0
1.08045411432988,1.22287610217884,0
0.741491013768711,1.75041677859734,0
-2.84972879481557,0.366548911611152,0
-1.11009341595773,0.668844170226518,0
0.0358590618804789,0.849436068273721,0
-0.408206543207927,0.557837869677948,0
0.133730649414024,2.01346749371471,0
1.30105775412555,1.56380877843676,0
-1.17513153172209,0.535806891847728,0
-0.31391187371112,0.516798238333159,0
-0.736045688589248,0.855745046645924,0
-0.153915709486024,0.623961762879332,0
1.0068932237179,1.58154085923842,0
-0.468050402396989,0.772350188377163,0
-2.39596991566771,-0.0220931926824994,0
-1.66263119691424,0.43823634723704,0
