feature_one,feature_two,label
-0.473341066122624,-0.146327514179802,0
1.2551931775634,0.837575676308047,0
-0.26312610350923,-0.0690439077655638,0
-1.05282653758451,-0.268374492931042,0
0.149837688950752,-0.0552030623253332,0
-0.982081873024128,-1.23878794474597,0
-2.18908177088752,-0.239111380050573,0
-0.0912812857753716,-0.224351730511565,0
1.12502510048591,0.343967864035066,0
2.98760063054129,0.564772387459352,0
-1.35211842214921,-0.323258229770842,0
-2.47634817512837,-0.368595487611026,0
2.00345496839327,1.01057669902173,0
0.225873661522348,0.311804395595659,0
0.338983727766173,-0.166561259071624,0
-1.04937895562317,-0.237005003934253,0
-1.38918780601803,-0.114082899812136,0
-0.54845084203133,-0.390942732221228,0
1.44957218002531,0.339129358484881,0
1.57557493619096,1.25558810098323,0
2.13100910151548,1.2526662282212,0
1.58633670518097,0.846320457573659,0
1.38717419011034,0.36686267903983,0
-0.965030704658814,-1.24618908393079,0
-0.183480092998766,0.714041275869799,0
0.438068339999602,-0.185793269138344,0
-1.99231574118779,-0.855186739059299,0
-0.572968674376726,-0.737806499392395,0
1.37143053524333,0.311949720633244,0
2.27962176215427,0.438717923074914,0
-1.94272903194507,-0.689398673477694,0
2.01459996605823,0.938835461156369,0
-0.457345656736072,0.211868280935093,0
-1.63121482337043,-0.75319116813979,0
-1.94559154083264,-0.494528589585061,0
-1.06268187428647,-0.666868138216536,0
-0.370163081004915,-0.0357995408815423,0
-0.37612382840612,-0.502239347561807,0
-0.128965343461984,0.716721979901772,0
0.481831123096008,0.942204333587076,0
0.516363412187216,0.00199621449278025,0
-1.01385747682061,-0.118707171093633,0
-0.0836359821512786,0.208565105115572,0
-0.336222767675343,-0.301482375944665,0
-0.607697686374892,0.638643446373681,0
0.312926668024363,0.299383784441229,0
0.240643387349409,1.34268271071833,0
3.94680550025334,0.432421322240657,0
-0.153896531256037,0.321649538128801,0
2.24238050568688,0.481061225996244,0
0.140448942254622,0.699657247974589,0
-0.379221718358053,-0.365276006874057,0
-3.90540279949394,-1.49510678502287,0
-1.55366169070946,-1.02481348872065,0
1.58245308287239,0.241926789251304,0
2.10110205859057,0.360988043135988,0
-0.524051308010127,-0.519028781469329,0
-2.29245740002077,-0.637314835537698,0
-1.18693991203589,0.306614395532583,0
-4.50849750609947,-1.01348795479663,0
0.155246842487818,-0.575141075294174,0
-1.87390837488495,-0.773618747348454,0
-1.35548229284042,-0.161257018358539,0
0.521191176058156,0.00537513761615579,0
0.384459742857451,-0.223966292673543,0
-1.35037253660591,0.0358082636557977,0
0.186973954937655,0.270326367569207,0
2.93869374262022,0.895938900303001,0
-0.974049311578109,-0.182563664706295,0
-0.514910655752784,0.256431336440441,0
-2.39281498768155,-0.460310300518919,0
-0.785202770333222,0.136482686809471,0
-0.430766871107622,-0.154666420139616,0
-0.256250615413551,0.156140409695677,0
-0.391592589064512,-0.706359921068936,0
1.08014594965577,0.198515826942554,0
-0.832600877523591,-0.595870481631421,0
2.16551383361542,1.5812844013688,0
-1.94692675101118,-0.999011658352835,0
0.803900257706886,0.693254739671662,0
3.18193813057322,1.16043566244974,0
-1.63657552769525,-0.854210779293007,0
-1.00267624449541,-0.396230813241014,0
-0.144008141606397,-0.820136603689638,0
-0.306720165149847,0.327331174167281,0
-2.63306417228246,-1.13723603279314,0
0.815233796143372,-0.127972357764589,0
-3.00943680823383,-0.47082776368063,0
-1.64882279634256,-1.10836631415682,0
2.35411819727178,1.19401386474282,0
-1.7278330088441,-0.212238838011856,0
1.91967166527806,0.82676953725132,0
-0.0829585567395388,-0.596882849455403,0
2.35599738844495,0.875110483655298,0
1.46161955206006,0.426175446524428,0
-2.3004475187588,-1.93430781375708,0
-1.47213834875866,-0.510888173689754,0
-0.19883260131282,0.478524233051564,0
-0.432178982066759,-0.343010765616831,0
1.69519065328054,0.810771514538168,0
2.81928605280324,1.2598804013122,0
0.701275556526799,0.190742439163631,0
-2.20384479277063,-1.0199961337724,0
-1.78975081124546,0.0125177294285728,0
-1.19241011293894,-0.0744315272900663,0
-1.61415093716957,-1.57958928021337,0
0.659680628270416,-0.300153180383635,0
-0.365011033817978,-0.142229979730591,0
-3.92451181895389,-1.73016969294568,0
3.49484465644732,0.914199551214152,0
3.07968858071659,0.427022891062105,0
-2.01983077310988,-0.469731657360009,0
0.250440679389783,-0.0284349078361474,0
0.155666607368171,-0.0737779864982934,0
-0.753481801632974,-1.18641359762105,0
1.43292279171469,0.832158173682503,0
1.53618928595503,0.32709941427797,0
-1.23686237124309,-0.0619218518063715,0
-1.35121501365564,0.190786015148668,0
-0.715505109019286,-0.326917054903348,0
-0.277152355286638,-1.01610788028364,0
-2.4548319984246,-0.645592465410333,0
2.81519089679718,0.899681984790967,0
-0.742079405323466,0.685625821371472,0
-1.62926769195388,-0.616372391438931,0
-4.16839518671043,-1.33775500357628,0
-1.92598558894483,-0.49255047134163,0
-1.85632568142908,0.000371527974877198,0
0.83638018054074,0.527125257342153,0
-1.93601410322189,-0.638693270778097,0
-1.49473650874109,0.208436537911139,0
-2.54232185552837,-0.278932854572464,0
-1.46284328173712,-1.58214499993508,0
-1.47647580303097,-0.637863438213952,0
0.355883904305354,0.282280715281386,0
2.26053156765304,0.164590600120429,0
2.49155603798469,0.430992468680811,0
-0.561483102660487,0.236903660314058,0
-2.32675003957333,-0.732748706816459,0
-0.542577112878671,-0.676909577472185,0
-0.883922785593466,0.105020411868325,0
-0.44861850345134,0.328858004080285,0
-1.17872188931106,-0.441745509116442,0
0.423286705870464,-0.32969306619521,0
-0.637728320868727,0.277722375070847,0
1.1878157881788,0.728302663910435,0
-2.16906955885799,-0.301884710096462,0
-0.143287716203419,-0.0765454781283963,0
-0.148430695586581,-0.0737459076069628,0
1.24047274146409,0.277017005636435,0
0.754847750970237,0.24279314821572,0
1.18445229251707,0.954408657787384,0
-0.0653391890231075,0.183505496640131,0
2.03113676122879,1.22481052578111,0
-1.37619724687066,-0.0249583105151517,0
-2.70958040963949,-0.277877051041608,0
2.79566392319507,1.07446654686683,0
-2.8457603433746,-0.746832975148921,0
0.025552114944958,-0.651986157389555,0
-0.370924638149983,-0.5989779055965,0
-1.65629546079708,0.121589831272243,0
-1.53115958135644,-0.384712409062457,0
-1.58878373787175,0.250325102909914,0
0.536711733554863,0.154696083153169,0
1.13110030623501,0.667929715428261,0
0.815066273982182,-0.0793447785795223,0
0.210200341118866,0.286516105369675,0
-2.69718181661385,-0.791914118993291,0
-2.07417197289803,-0.749988211573289,0
1.6008106132199,0.600178081291507,0
2.65952689688779,1.01921208911808,0
1.9747292659227,0.618443439534744,0
-1.49404078833645,0.0648868578110648,0
1.10530195299897,0.946360549914233,0
0.921429787392301,-0.427697673207224,0
-0.275475846037806,-0.28130416917304,0
-0.0422819330018783,-0.15154547749415,0
1.54861829529916,0.567660416705365,0
1.05960425050297,0.458984605979062,0
-1.2427555263645,-0.1744578002135,0
0.247721198580106,-0.134670782623931,0
-0.657678589771264,-0.111968573718806,0
0.773769994760219,0.0026010876296417,0
-1.36326177004822,-0.890375699826394,0
-3.21422061689774,-1.40666992496073,0
0.506485065857787,0.0162339890031232,0
-1.19295735490488,0.366540872128703,0
1.85967041492997,0.524867288376333,0
-2.589740339955,-0.695495990820678,0
-1.86184520745537,-0.127745443418868,0
0.513530614750927,1.02274002231419,0
0.421636902682004,0.0969378661952523,0
-1.16701872541669,-0.797803211151898,0
-0.850482629442995,0.194261123936356,0
2.42744112999285,0.314075845300148,0
-2.1024739242465,-1.10623516513267,0
-1.10203396610682,-0.0557198120888228,0
-2.06190388585737,-0.59607927655353,0
0.0995686700513648,-0.107967230412961,0
-0.0465205820095864,0.070839995641678,0
0.0368920776515114,0.131649907328451,0
-3.74431624402466,-1.51511077154851,0
0.0463264622774867,-0.0837087026289758,0
-0.0218303154698652,0.346489015085412,0
3.32970160222665,2.20306752822605,0
-1.03657849100923,-0.571815332240281,0
0.364457972999442,0.815616235143296,0
1.38165651028049,0.917324433476089,0
-1.81475131139722,-0.336553047310111,0
-1.45472150989078,-0.575194427097625,0
-0.42359398109856,0.4203241713642,0
1.76586141106591,1.04916461569008,0
-0.186814507326683,-0.0620469574448926,0
1.30583919270957,0.434412465454187,0
1.23784295894132,0.640946601557641,0
3.04321197612002,1.92926307171192,0
-0.0462269143782978,-0.510844374488285,0
2.48853578469711,0.498003635306098,0
3.28766119404075,1.387372826383,0
1.03480386895762,-0.0718540962095421,0
-1.82780749308771,-0.757265528654815,0
1.84055057282084,0.582671968624683,0
0.614767353422594,0.289416670961644,0
-0.390941647924497,0.189651803326061,0
1.24305274285098,0.334161077040947,0
-0.428475714324508,0.0968987253262183,0
